Sold Price,Beds,Baths,Floors,Garage Spaces,Lot Size (sq ft),Home Size (sq ft),Year Built,School Score Avg,Walk Score,Transit Score,Bike Score,Laundry,Heating,Air Conditioning,Pool,Address,City,County,Zip Code,Property Type,Sold Status,URL
1680000,2,1.0,1,1,6599.34,1012,1947,5.666666666666667,80,43,82,True,True,True,True,1855 DE LA PENA AVE,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY RESIDENTIAL,nan,https://www.redfin.com/CA/Santa-Clara/1855-De-La-Pena-Ave-95050/home/714798
1665000,3,2.0,2,2,6599.34,1696,1947,5.666666666666667,81,42,82,True,True,False,True,1963 DE LA PENA AVE,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/1963-De-La-Pena-Ave-95050/home/714810
1405000,2,2.0,1,1,4499.7480000000005,1265,1924,6.0,57,45,83,True,True,True,False,621 PARK CT,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/621-Park-Ct-95050/home/714953
2000000,3,1.5,1,0,4499.7480000000005,1495,1956,5.666666666666667,87,45,78,True,False,False,True,972 FAIRFIELD AVE,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY RESIDENTIAL,Sold,https://www.redfin.com/CA/Santa-Clara/972-Fairfield-Ave-95050/home/715759
1425000,4,2.0,1,2,6512.219999999999,1313,1948,4.0,58,36,75,True,True,False,False,2229 TULIP RD,SAN JOSE,SANTA CLARA COUNTY,95128,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/San-Jose/2229-Tulip-Rd-95128/home/717659
1800000,3,2.0,1,2,6080.976,1348,1950,4.0,59,36,76,True,True,True,False,2405 BOXWOOD DR,SAN JOSE,SANTA CLARA COUNTY,95128,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/San-Jose/2405-Boxwood-Dr-95128/home/718543
1600000,3,2.0,1,2,5553.900000000001,1040,1950,4.0,70,40,79,True,True,True,False,2488 WALNUT GROVE AVE,SAN JOSE,SANTA CLARA COUNTY,95128,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/San-Jose/2488-Walnut-Grove-Ave-95128/home/718597
2600000,3,3.0,1,1,9735.66,1274,1955,7.666666666666667,65,39,71,True,True,True,True,175 RODONOVAN DR,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/175-Rodonovan-Dr-95051/home/725885
2825000,4,2.0,1,2,6873.768,1740,1973,7.0,59,28,65,True,True,False,True,1110 LORNE WAY,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Sunnyvale/1110-Lorne-Way-94087/home/726375
2300000,4,2.0,1,0,6873.768,1837,1956,nan,58,44,59,True,False,False,True,1137 MORTON AVE,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY RESIDENTIAL,nan,https://www.redfin.com/CA/Santa-Clara/1137-Morton-Ave-95051/home/732426
1655000,4,2.0,1,1,5562.612,1626,1956,nan,68,45,66,True,True,True,True,1337 KIELY BLVD,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/1337-Kiely-Blvd-95051/home/732802
2400000,3,2.0,1,0,7679.628000000001,1947,1947,5.333333333333333,62,45,65,True,True,True,True,2952 FRESNO ST,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/2952-Fresno-St-95051/home/732812
2250000,5,3.0,2,1,5000.688,2303,1954,5.333333333333333,47,38,67,True,True,False,True,3534 SHAFER DR,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/3534-Shafer-Dr-95051/home/732971
1700000,3,2.0,1,2,8001.972,1460,1959,5.666666666666667,68,41,82,True,True,True,True,2365 PATRICIA DR,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/2365-Patricia-Dr-95050/home/733329
2050000,3,2.5,1,2,7544.592,1753,1955,nan,69,39,70,True,True,True,True,2572 PATRICIA DR,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/2572-Patricia-Dr-95051/home/733552
2068000,3,2.0,1,2,5414.508,1134,1955,6.25,66,43,68,True,True,False,True,1169 LAS PALMAS DR,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/1169-Las-Palmas-Dr-95051/home/733773
1400000,3,2.0,1,2,6006.924,1166,1954,5.333333333333333,47,38,67,True,True,False,True,3561 SHAFER DR,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/3561-Shafer-Dr-95051/home/733953
1720000,3,2.0,1,0,6006.924,2092,1956,nan,64,33,74,True,False,False,True,804 PEPPER TREE LN,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY RESIDENCE,nan,https://www.redfin.com/CA/Santa-Clara/804-Pepper-Tree-Ln-95051/home/734174
1600000,3,2.0,2,0,5675.868,1418,1955,nan,68,42,63,True,False,False,True,970 WHITE DR,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY RESIDENTIAL,Closed,https://www.redfin.com/CA/Santa-Clara/970-White-Dr-95051/home/734188
2048000,4,2.0,1,2,8367.876,1511,1953,5.666666666666667,45,40,78,True,True,False,True,961 MARYANN DR,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/961-Maryann-Dr-95050/home/734202
1800000,4,2.0,1,1,6324.912,1508,1953,5.666666666666667,63,42,80,True,True,True,True,990 ELIZABETH DR,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/990-Elizabeth-Dr-95050/home/734203
1550005,4,2.5,1,2,6838.92,1276,1952,5.666666666666667,75,43,83,True,True,True,True,1090 LOS PADRES BLVD,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/1090-Los-Padres-Blvd-95050/home/734209
2460000,4,2.5,2,2,7091.568,1700,1963,nan,40,39,61,True,True,True,True,3241 CATALINA AVE,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/3241-Catalina-Ave-95051/home/734489
2550000,3,2.0,1,2,6616.764,1459,1963,5.666666666666667,32,37,71,True,True,True,True,524 HICKORY PL,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/524-Hickory-Pl-95051/home/736993
2740000,4,2.5,2,2,8058.599999999999,2206,1963,5.666666666666667,40,38,72,True,True,True,True,513 FLANNERY ST,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/513-Flannery-St-95051/home/737235
1910000,4,2.0,1,1,5253.336,1481,1955,5.666666666666667,69,35,81,True,True,True,True,743 HAMILTON LN,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/743-Hamilton-Ln-95051/home/737632
1550000,3,2.0,1,2,5871.888,1162,1950,6.0,72,36,86,True,True,True,True,665 ARMANINI AVE,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY RESIDENTIAL,nan,https://www.redfin.com/CA/Santa-Clara/665-Armanini-Ave-95050/home/738123
1700000,3,2.0,1,1,5401.44,1490,1955,6.0,66,34,86,True,True,True,True,646 LOS PADRES BLVD,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/646-Los-Padres-Blvd-95050/home/739681
2780000,5,4.0,1,2,12841.488,3234,1972,5.666666666666667,58,41,87,True,True,True,True,2647 BIRCHTREE LN,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/2647-Birchtree-Ln-95051/home/740272
1920000,3,3.0,3,2,1886.148,1590,2002,nan,67,35,73,True,True,True,True,4146 TOBIN CIR,SANTA CLARA,SANTA CLARA COUNTY,95054,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/4146-Tobin-Cir-95054/home/740660
2600000,4,2.0,1,0,8912.376,2775,1971,5.666666666666667,63,42,84,True,True,True,True,2672 TULIPTREE LN,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/2672-Tuliptree-Ln-95051/home/741775
1900000,4,2.5,1,2,12323.124,1749,1960,5.666666666666667,59,43,78,True,True,True,True,2791 PRUNERIDGE AVE,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/2791-Pruneridge-Ave-95051/home/741796
3100000,4,3.0,1,2,9722.592,2070,1954,7.666666666666667,65,39,73,True,True,True,True,136 RODONOVAN DR,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/136-Rodonovan-Dr-95051/home/742394
3450000,5,3.0,1,2,7405.200000000001,2460,1963,7.666666666666667,43,43,69,True,True,True,True,311 MADRONE AVE,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/311-Madrone-Ave-95051/home/742646
2365000,3,1.5,1,4,10127.7,1752,1953,7.666666666666667,74,40,72,True,True,True,True,16 RODONOVAN DR,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/16-Rodonovan-Dr-95051/home/742818
2200000,3,2.0,1,2,6368.472,1601,1963,nan,47,37,61,True,True,True,True,3288 LOMA ALTA DR,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/3288-Loma-Alta-Dr-95051/home/745150
2670000,5,3.0,1,2,9618.048,3140,1950,nan,74,45,79,True,True,True,True,136 TYLER AVE,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/136-Tyler-Ave-95050/home/749774
1600000,3,2.0,1,2,6307.488,1140,1955,6.0,71,41,83,True,True,True,True,2203 PRUNERIDGE AVE,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/2203-Pruneridge-Ave-95050/home/751040
1500000,3,2.0,1,2,5797.836,1140,1954,6.0,66,40,83,True,True,True,True,2342 BOHANNON DR,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/2342-Bohannon-Dr-95050/home/751121
1725000,3,2.0,1,2,5893.668000000001,1642,1955,nan,75,44,82,True,True,True,True,3613 LONDONDERRY DR,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/3613-Londonderry-Dr-95050/home/751410
2120000,3,2.5,1,2,5736.852000000001,1435,1952,6.0,50,37,76,True,True,True,True,2286 CONSUELO AVE,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/2286-Consuelo-Ave-95050/home/752712
1700000,3,2.0,1,2,5702.004,1141,1955,nan,65,44,79,True,True,True,True,197 N CYPRESS AVE,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/197-Cypress-Ave-95050/home/753051
2150000,3,2.0,1,2,6111.468000000001,1827,1989,nan,67,44,77,True,True,True,True,3394 LONDONDERRY DR,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/3394-Londonderry-Dr-95050/home/753106
3010000,5,3.5,2,2,9618.048,3090,2006,nan,74,45,79,True,True,True,True,112 TYLER AVE,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/112-Tyler-Ave-95050/home/754863
2300000,4,2.5,2,3,3920.3999999999996,2534,1994,7.0,25,35,63,True,True,True,True,910 WREN AVE,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/910-Wren-Ave-95051/home/762373
3051000,4,2.0,1,2,6512.219999999999,1794,1959,7.666666666666667,29,35,59,True,True,True,True,548 HUBBARD AVE,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/548-Hubbard-Ave-95051/home/762642
1230000,3,1.0,1,1,5562.612,985,1954,5.0,70,46,66,False,True,True,True,2024 JACKSON ST,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/2024-Jackson-St-95050/home/765260
2150000,3,2.0,1,2,5388.372,1104,1955,7.666666666666667,42,40,70,True,True,True,True,322 HAYES AVE,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/322-Hayes-Ave-95051/home/771397
1720000,3,2.0,1,2,5000.688,1240,1954,7.666666666666667,62,43,71,True,True,False,True,3016 CAMERON WAY,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/3016-Cameron-Way-95051/home/771440
1000000,3,1.0,1,1,7091.568,1008,1946,nan,82,48,81,False,True,True,True,326 S HENRY AVE,SAN JOSE,SANTA CLARA COUNTY,95117,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/San-Jose/326-S-Henry-Ave-95117/home/771647
2320000,3,2.0,1,2,8319.960000000001,1320,1955,5.666666666666667,68,37,79,True,True,False,True,2818 STEINHART CT,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/2818-Steinhart-Ct-95051/home/800146
1905000,3,2.0,1,2,7174.332,1284,1957,7.666666666666667,25,36,62,True,True,True,True,393 LA SALLE AVE,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/393-La-Salle-Ave-95051/home/800846
1600000,3,2.0,1,2,6412.032,1095,1960,5.0,43,45,70,True,True,True,True,4673 MANGRUM DR,SANTA CLARA,SANTA CLARA COUNTY,95054,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/4673-Mangrum-Dr-95054/home/808430
1400000,2,2.0,1,2,5066.028,1042,1930,5.666666666666667,77,46,98,True,True,False,False,540 MONROE ST,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/540-Monroe-St-95050/home/815726
1510000,3,1.0,1,2,8019.396000000001,1092,1948,4.0,65,42,78,True,True,False,False,14 LINDEN DR,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/14-Linden-Dr-95050/home/815822
1797500,3,2.0,1,2,7740.612,1598,1965,6.666666666666667,50,33,69,True,True,True,True,2210 CROCKER WAY,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/2210-Crocker-Way-95051/home/828022
1020000,3,2.0,1,0,4499.7480000000005,880,1900,5.0,69,50,75,False,True,False,True,1166 WARBURTON AVE,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/1166-Warburton-Ave-95050/home/828241
2920000,4,3.0,1,2,6699.527999999999,1840,1955,7.0,17,33,72,True,True,True,True,1556 WARBLER AVE,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Sunnyvale/1556-Warbler-Ave-94087/home/829197
2630000,4,3.0,1,2,5932.871999999999,1926,2022,6.0,53,41,73,True,True,True,False,355 PINEVIEW DR,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/355-Pineview-Dr-95050/home/846906
1999000,3,3.0,3,2,5932.871999999999,1971,1992,6.666666666666667,52,41,74,True,True,True,True,2037 LOVELL PL,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/2037-Lovell-Pl-95051/home/856963
1720000,4,3.0,1,2,7148.196,2087,1957,6.666666666666667,49,35,63,True,True,True,False,2327 STANFORD PL,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/2327-Stanford-Pl-95051/home/856991
1605000,3,1.5,1,1,5641.02,1083,1950,5.666666666666667,86,45,78,True,True,True,True,2134 LAUREL DR,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/2134-Laurel-Dr-95050/home/859812
2000000,3,2.0,1,2,7082.856,1410,1954,5.333333333333333,88,41,71,True,True,False,True,3363 GRANADA CT,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/3363-Granada-Ct-95051/home/859866
1108000,2,1.0,1,0,7082.856,784,1920,6.0,88,52,98,True,False,False,True,845 MAIN ST,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY RESIDENTIAL,Sold,https://www.redfin.com/CA/Santa-Clara/845-Main-St-95050/home/870801
1730000,3,2.0,1,2,5048.604,1146,1952,6.0,62,45,82,True,True,True,True,1776 LAINE AVE,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/1776-Laine-Ave-95051/home/880794
1500000,4,2.0,1,1,2783.484,1420,1903,6.0,71,50,98,True,True,True,False,769 JACKSON ST,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/769-Jackson-St-95050/home/881665
2200000,4,2.5,1,2,9252.144,1749,1960,5.666666666666667,54,41,79,True,True,True,True,2822 FORBES AVE,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/2822-Forbes-Ave-95051/home/882074
1280000,2,1.0,1,1,6603.696000000001,945,1945,5.0,74,49,71,False,True,True,True,1895 WASHINGTON ST,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/1895-Washington-St-95050/home/883866
1750000,3,2.0,1,1,5296.896,1127,1953,5.666666666666667,56,36,77,True,True,True,True,680 HAMILTON LN,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/680-Hamilton-Ln-95051/home/885367
2420000,3,2.5,2,2,3841.992,2331,2002,nan,55,37,75,True,True,True,True,1216 DOYLE CIR,SANTA CLARA,SANTA CLARA COUNTY,95054,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/1216-Doyle-Cir-95054/home/896613
2015000,2,1.0,1,0,10079.784,1562,1951,5.333333333333333,62,44,61,True,True,False,True,2952 HUMBOLT AVE,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/2952-Humbolt-Ave-95051/home/899391
1300000,3,2.0,1,2,5675.868,1230,1954,5.666666666666667,79,36,87,True,True,True,True,779 LAYTON ST,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/779-Layton-St-95051/home/944321
1725000,3,1.0,1,1,5627.952,1000,1956,nan,52,45,59,True,True,True,True,1218 PHILLIPS CT,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/1218-Phillips-Ct-95051/home/953455
2839000,4,3.5,2,2,5741.208,2599,2019,5.666666666666667,80,34,88,True,True,True,True,723 SALBERG AVE,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/723-Salberg-Ave-95051/home/982610
2718000,3,2.0,1,2,7139.4839999999995,1448,1957,7.0,68,30,71,True,True,True,True,1637 VIREO AVE,SUNNYVALE,SANTA CLARA COUNTY,94087,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Sunnyvale/1637-Vireo-Ave-94087/home/983219
1800000,3,2.0,1,2,5762.988,1240,1956,6.666666666666667,52,30,72,True,True,False,True,2101 BRIARWOOD DR,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/2101-Briarwood-Dr-95051/home/993628
1350000,3,1.0,1,1,7087.212,1020,1961,5.0,40,35,77,True,True,True,True,2084 SHERATON DR,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/2084-Sheraton-Dr-95050/home/1010583
1975000,3,2.0,1,1,5562.612,1461,1948,5.666666666666667,80,48,72,True,True,False,True,1875 HARRISON ST,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/1875-Harrison-St-95050/home/1011462
2000000,4,2.5,2,2,3994.452,2224,1999,5.666666666666667,84,49,94,True,True,True,True,1445 FRANKLIN ST,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/1445-Franklin-St-95050/home/1031519
2505000,4,4.0,1,0,6216.012,2785,1900,5.0,69,50,75,True,True,True,True,1772 MAIN ST,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY RESIDENTIAL,Closed,https://www.redfin.com/CA/Santa-Clara/1772-Main-St-95050/home/1033878
2100000,3,2.5,2,2,2861.892,2036,2002,nan,72,37,75,True,True,True,True,4110 TOBIN CIR,SANTA CLARA,SANTA CLARA COUNTY,95054,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/4110-Tobin-Cir-95054/home/1040000
2450000,5,3.5,2,2,2861.892,2638,1954,6.333333333333333,44,36,58,False,True,True,False,2533 AMETHYST DR,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/2533-Amethyst-Dr-95051/home/1045740
1200000,3,2.0,1,1,7548.948,1116,1905,5.0,86,51,82,False,True,False,True,1594 MAIN ST,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/1594-Main-St-95050/home/1046014
2600000,3,2.0,1,2,8015.04,1442,1961,5.666666666666667,51,33,74,True,True,True,True,739 CORNELL DR,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/739-Cornell-Dr-95051/home/1047243
2015000,3,2.0,1,2,5702.004,1166,1955,nan,59,40,78,True,True,True,True,943 LAS PALMAS DR,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/943-Las-Palmas-Dr-95051/home/1063429
1655000,3,3.0,1,0,5702.004,1336,1950,5.666666666666667,76,38,85,True,False,False,True,729 ROBIN DR,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY RESIDENTIAL,nan,https://www.redfin.com/CA/Santa-Clara/729-Robin-Dr-95050/home/1063761
1600000,3,1.0,1,1,5558.255999999999,897,1955,6.333333333333333,44,36,58,True,True,False,False,2488 BORAX DR,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/2488-Borax-Dr-95051/home/1071897
2200880,3,3.0,1,2,5915.448,1847,1955,nan,78,44,79,True,True,True,True,3586 LONDONDERRY DR,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/3586-Londonderry-Dr-95050/home/1074920
1750000,4,2.0,1,2,5728.14,1611,1954,5.666666666666667,46,39,83,True,True,False,True,2672 FORBES AVE,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/2672-Forbes-Ave-95051/home/1076138
1510000,3,2.5,2,0,5728.14,1473,1999,5.0,37,45,74,True,False,False,True,2161 ESPERANCA AVE,SANTA CLARA,SANTA CLARA COUNTY,95054,SINGLE FAMILY RESIDENTIAL,nan,https://www.redfin.com/CA/Santa-Clara/2161-Esperanca-Ave-95054/home/1082231
1400000,5,2.0,1,0,5985.143999999999,1560,1906,5.666666666666667,84,49,94,True,True,False,True,1095 MADISON ST,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/1095-Madison-St-95050/home/1085343
1920000,3,2.0,1,2,5963.364,1078,1955,6.666666666666667,33,34,64,True,True,True,False,3011 SANTA MARIA AVE,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/3011-Santa-Maria-Ave-95051/home/1095011
2350000,3,3.0,1,2,5074.740000000001,1605,1956,5.666666666666667,73,35,85,True,True,True,True,2806 RAMONA CT,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/2806-Ramona-Ct-95051/home/1096286
2105000,3,2.0,1,2,6904.26,1072,1959,7.666666666666667,42,38,71,True,True,True,True,3552 MAURICIA AVE,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/3552-Mauricia-Ave-95051/home/1105164
1700000,3,2.5,1,1,5248.98,1417,1946,5.666666666666667,85,48,72,True,True,True,True,1843 CLIFFORD ST,SANTA CLARA,SANTA CLARA COUNTY,95050,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/1843-Clifford-St-95050/home/1118141
1840000,4,2.0,1,0,5231.556,1367,1953,5.666666666666667,58,37,77,True,True,True,True,632 WOODHAMS RD,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,nan,https://www.redfin.com/CA/Santa-Clara/632-Woodhams-Rd-95051/home/1119128
1720000,3,1.0,1,2,5214.132,1038,1953,6.0,67,46,81,True,True,True,True,1755 OSWALD PL,SANTA CLARA,SANTA CLARA COUNTY,95051,SINGLE FAMILY HOME,Sold,https://www.redfin.com/CA/Santa-Clara/1755-Oswald-Pl-95051/home/1138477
